category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
transport,bus_stop,삼도뷰앤빌건너삼거리,36.08702075,128.363956,,,,gumi_opendata_xlsx,145,gumi_opendata
transport,bus_stop,금오초등학교건너,36.12518086,128.3344539,,,,gumi_opendata_xlsx,146,gumi_opendata
transport,bus_stop,금오초등학교앞,36.12490745,128.3344678,,,,gumi_opendata_xlsx,147,gumi_opendata
transport,bus_stop,금전동종점,36.12837479,128.4689116,,,,gumi_opendata_xlsx,148,gumi_opendata
transport,bus_stop,한국폴리텍대학건너,36.11660432,128.371527,,,,gumi_opendata_xlsx,149,gumi_opendata
transport,bus_stop,한국폴리텍대학앞,36.11778275,128.3719076,,,,gumi_opendata_xlsx,150,gumi_opendata
transport,bus_stop,김천(구미)역김천행,36.11389342,128.1813693,,,,gumi_opendata_xlsx,151,gumi_opendata
transport,bus_stop,낙산리(구미보방면),36.25361028,128.3497648,,,,gumi_opendata_xlsx,152,gumi_opendata
transport,bus_stop,낙산리(칠창방면),36.2532703,128.3497714,,,,gumi_opendata_xlsx,153,gumi_opendata
transport,bus_stop,남구미자동차학원건너,36.07928507,128.3535503,,,,gumi_opendata_xlsx,154,gumi_opendata
transport,bus_stop,남구미자동차학원앞,36.07942094,128.3539999,,,,gumi_opendata_xlsx,155,gumi_opendata
transport,bus_stop,내고1리입구앞,36.22611728,128.2780129,,,,gumi_opendata_xlsx,156,gumi_opendata
transport,bus_stop,내고1리입구건너,36.22600154,128.2780278,,,,gumi_opendata_xlsx,157,gumi_opendata
transport,bus_stop,내고리(북산2리방면),36.22597033,128.2644559,,,,gumi_opendata_xlsx,158,gumi_opendata
transport,bus_stop,내고리(내고1리입구방면),36.22577345,128.2645426,,,,gumi_opendata_xlsx,159,gumi_opendata
transport,bus_stop,LIG넥스원건너,36.11574551,128.3853548,,,,gumi_opendata_xlsx,160,gumi_opendata
transport,bus_stop,LIG넥스원앞,36.11576432,128.3855943,,,,gumi_opendata_xlsx,161,gumi_opendata
transport,bus_stop,효성티앤에스,36.12433277,128.4101815,,,,gumi_opendata_xlsx,162,gumi_opendata
transport,bus_stop,농산물도매시장앞,36.15638706,128.3518667,,,,gumi_opendata_xlsx,163,gumi_opendata
transport,bus_stop,농산물도매시장건너,36.15636663,128.3522145,,,,gumi_opendata_xlsx,164,gumi_opendata
transport,bus_stop,농소2리이곡(옥성방면),36.31356766,128.280516,,,,gumi_opendata_xlsx,165,gumi_opendata
transport,bus_stop,농소2리이곡(화훼단지주유소방면),36.31337,128.2805777,,,,gumi_opendata_xlsx,166,gumi_opendata
transport,bus_stop,농협,36.12802335,128.3331997,,,,gumi_opendata_xlsx,167,gumi_opendata
transport,bus_stop,농협파머스마켓,36.12156098,128.3528243,,,,gumi_opendata_xlsx,168,gumi_opendata
transport,bus_stop,오태늘푸른아파트,36.07180632,128.3493242,,,,gumi_opendata_xlsx,169,gumi_opendata
transport,bus_stop,다곡1리마을회관,36.28709505,128.3674101,,,,gumi_opendata_xlsx,170,gumi_opendata
transport,bus_stop,다곡다항(다곡1리마을회관방면),36.28282929,128.3763996,,,,gumi_opendata_xlsx,171,gumi_opendata
transport,bus_stop,다곡다항(땅재입구방면),36.28282929,128.3760059,,,,gumi_opendata_xlsx,172,gumi_opendata
transport,bus_stop,다곡리,36.2870427,128.3672795,,,,gumi_opendata_xlsx,173,gumi_opendata
transport,bus_stop,다식수도가압장(다식종점방면),36.16644983,128.3707605,,,,gumi_opendata_xlsx,174,gumi_opendata
transport,bus_stop,다식수도가압장(구운초등학교방면),36.16618869,128.370935,,,,gumi_opendata_xlsx,175,gumi_opendata
transport,bus_stop,다식종점,36.16484501,128.3709266,,,,gumi_opendata_xlsx,176,gumi_opendata
transport,bus_stop,대구은행앞,36.12718339,128.3356625,,,,gumi_opendata_xlsx,177,gumi_opendata
transport,bus_stop,대동3차아파트앞,36.07106949,128.3502876,,,,gumi_opendata_xlsx,178,gumi_opendata
transport,bus_stop,대동3차아파트건너,36.07090038,128.3508456,,,,gumi_opendata_xlsx,179,gumi_opendata
transport,bus_stop,대동아파트,36.07198502,128.350038,,,,gumi_opendata_xlsx,180,gumi_opendata
transport,bus_stop,옥계이편한세상APT앞,36.14032503,128.43737,,,,gumi_opendata_xlsx,181,gumi_opendata
transport,bus_stop,대망1리마을회관(대망출발방면),36.19754921,128.3162236,,,,gumi_opendata_xlsx,182,gumi_opendata
transport,bus_stop,대망1리마을회관(아포입구방면),36.19735598,128.3165757,,,,gumi_opendata_xlsx,183,gumi_opendata
transport,bus_stop,대망입구(대망1리마을회관방면),36.20900024,128.313071,,,,gumi_opendata_xlsx,184,gumi_opendata
transport,bus_stop,대망입구(오로삼거리방면),36.20917244,128.3128101,,,,gumi_opendata_xlsx,185,gumi_opendata
transport,bus_stop,대망2리마을회관건너,36.18253509,128.316003,,,,gumi_opendata_xlsx,186,gumi_opendata
transport,bus_stop,원호대우아파트앞,36.15304219,128.329198,,,,gumi_opendata_xlsx,187,gumi_opendata
transport,bus_stop,원호대우아파트건너,36.15303129,128.3290618,,,,gumi_opendata_xlsx,188,gumi_opendata
transport,bus_stop,태평양금속정문앞,36.09184851,128.3856204,,,,gumi_opendata_xlsx,189,gumi_opendata
transport,bus_stop,태평양금속정문건너,36.091613,128.3851973,,,,gumi_opendata_xlsx,190,gumi_opendata
transport,bus_stop,대우전자후문,36.09634007,128.3855722,,,,gumi_opendata_xlsx,191,gumi_opendata
transport,bus_stop,대원(선산휴게소밑방면),36.2831557,128.2356523,,,,gumi_opendata_xlsx,192,gumi_opendata
transport,bus_stop,대원(선산휴게소밑방면),36.28035952,128.2422651,,,,gumi_opendata_xlsx,193,gumi_opendata
transport,bus_stop,대원(태봉1리방면),36.28358156,128.2354675,,,,gumi_opendata_xlsx,194,gumi_opendata
transport,bus_stop,덕촌(봉곡방면),36.25889434,128.2542111,,,,gumi_opendata_xlsx,195,gumi_opendata
transport,bus_stop,덕촌(덕촌2리방면),36.25876385,128.2542853,,,,gumi_opendata_xlsx,196,gumi_opendata
transport,bus_stop,덕촌1리(포상2리하송방면),36.25182663,128.2506266,,,,gumi_opendata_xlsx,197,gumi_opendata
transport,bus_stop,덕촌1리(봉곡방면),36.25177373,128.2504142,,,,gumi_opendata_xlsx,198,gumi_opendata
transport,bus_stop,덕촌2리(덕촌방면),36.26905278,128.2512049,,,,gumi_opendata_xlsx,199,gumi_opendata
transport,bus_stop,덕촌2리(선산휴게소밑방면),36.26947211,128.2514571,,,,gumi_opendata_xlsx,200,gumi_opendata
transport,bus_stop,델코전지,36.11269785,128.4172576,,,,gumi_opendata_xlsx,201,gumi_opendata
transport,bus_stop,도개1리,36.28940809,128.3563963,,,,gumi_opendata_xlsx,202,gumi_opendata
